Carimbo de data/hora;Neologismo;Classe gramatical;Tipologia;Elaborado por:;Contexto 1;Fonte 1;Contexto 2;Fonte 2;Contexto 3;Fonte 3
14/01/2025 17:03;vaza-jato;substantivo feminino;cruzamento vocabular;Vitória Dutra;Walter Delgatti Neto, o “hacker da Vaza Jato“, foi preso nesta quarta-feria (2), em uma investigação sobre invasões ao sistema do Poder Judiciário. Ele ficou conhecido desta maneira por supostamente ter sido o hacker que invadiu celulares de autoridades envolvidas na Operação Lava Jato, dando início a investigações sobre a atuação da força-tarefa;https://www.cnnbrasil.com.br/politica/saiba-quem-e-walter-delgatti-neto-o-hacker-da-vaza-jato-que-teria-invadido-sistema-do-judiciario/;O site The Intercept Brasil escolheu o começo da noite de um domingo, 9 de junho de 2019, para divulgar os primeiros textos da série As mensagens secretas da Lava Jato, que abriram as investigações conhecidas como Vaza-Jato;https://brasil.elpais.com/brasil/2020-10-23/vaza-jato-a-investigacao-que-obrigou-a-imprensa-brasileira-se-olhar-no-espelho.html;Novos desdobramentos mostram como Sergio Moro e Deltan Dallagnol seguem enroscados na Vaza Jato;https://www.intercept.com.br/2023/06/09/vaza-jato-continua-mais-viva-do-que-nunca/
07/02/2025 16:37;estação-base;substantivo feminino;composição;Matheus Lima Jardim;A estação base é responsável por transmitir o sinal sem fio de alta velocidade, enquanto o terminal do cliente, geralmente instalado no telhado ou na parede do edifício, recebe esse sinal e o transforma em conectividade de Internet utilizável;https://olhardigital.com.br/2023/08/18/internet-e-redes-sociais/fwa-o-que-e-e-como-funciona-tecnologia-de-rede-sem-fio/;O número das estações-base 5G na China ultrapassou 4,04 milhões no final de agosto, mostraram dados do Ministério da Indústria e Informatização divulgados nesta quarta-feira;https://monitormercantil.com.br/china-abriga-4-milhoes-de-estacoes-base-5g;O aparelho realiza a expansão da área de cobertura do sinal da estação base, otimiza a cobertura de envio e recepção de sinais de celulares e ainda é capaz de reduzir a radiação de dispositivo para o corpo humano;https://olhardigital.com.br/2024/04/19/reviews/veja-5-opcoes-de-amplificador-de-sinal-para-celular/#google_vignette
06/02/2023 20:39;Criptomercado;substantivo masculino;composição neoclássica;;Quem é Do Kwon, gênio do criptomercado, procurado em 195 países;https://www.istoedinheiro.com.br/quem-e-do-kwon-criptomercado/;Cenário crescente de NFTs está afetando o criptomercado;https://www.terra.com.br/byte/cenario-crescente-de-nfts-esta-afetando-o-criptomercado,ae2889b4c4373762440f80793da241feppiy4myh.html;Visa mergulha no criptomercado;https://www.istoedinheiro.com.br/visa-mergulha-no-criptomercado/
08/02/2023 19:16;Criptoativo;substantivo masculino;composição neoclássica;;Rali do 'lixo': Por que analistas temem nova alta de criptoativos, inteligência artificial e ações meme;https://valor.globo.com/financas/criptomoedas/noticia/2023/02/08/rali-do-lixo-por-que-analistas-temem-nova-alta-de-criptoativos-inteligencia-artificial-e-acoes-meme.ghtml;7 tendências reais para o mercado de criptoativos em 2023;https://www.terra.com.br/economia/dinheiro-em-dia/7-tendencias-reais-para-o-mercado-de-criptoativos-em-2023,0f84950c39a88b7ae6e6d52016cd0501u7c9e9lt.html;"Setor de criptoativos vai passar por ""limpeza"" a partir deste ano, vê BTG Pactual";https://economia.uol.com.br/noticias/reuters/2023/02/06/setor-de-criptoativos-vai-passar-por-limpeza-a-partir-deste-ano-ve-btg-pactual.htm?cmpid=copiaecola
08/02/2023 21:25;Deepfake;substantivo masculino;empréstimo;;"Ariana Grande canta hit de Anitta e engrossa onda do deepfake nas músicas; ouça";https://www1.folha.uol.com.br/ilustrada/2023/02/ariana-grande-canta-hit-de-anitta-e-engrossa-onda-do-deepfake-nas-musicas-ouca.shtml;Evolução contínua de 'deepfakes' deixa países sem saber como combater as falsificações digitais;https://oglobo.globo.com/mundo/noticia/2023/01/enquanto-as-deepfakes-se-espalham-os-paises-correm-para-criar-respostas-a-elas.ghtml;Deepfake: conteúdo do Jornal Nacional é adulterado para desinformar os eleitores;https://g1.globo.com/jornal-nacional/noticia/2022/09/19/deepfake-conteudo-do-jornal-nacional-e-adulterado-para-desinformar-os-eleitores.ghtml
08/02/2023 21:30;Imunossuprimido;substantivo masculino e adjetivo;composição neoclássica;;No município também é feita a aplicação da quinta dose em imunossuprimidos que tenham tomado a quarta dose de AstraZeneca, Coronavac ou Pfizer há mais de quatro meses;https://g1.globo.com/rj/norte-fluminense/noticia/2023/02/07/sao-joao-da-barra-divulga-postos-para-vacinacao-de-adolescentes-e-adultos-contra-a-covid-19.ghtml;Covid-19: Curitiba aplica 3º reforço em imunossuprimidos de 18 a 59 anos;https://g1.globo.com/pr/parana/noticia/2022/08/24/curitiba-aplica-3o-reforco-em-imunossuprimidos-de-18-a-59-anos.ghtml;"Covid-19 em Divinópolis: 5ª dose para imunossuprimidos é liberada; veja quem pode receber o imunizante";https://g1.globo.com/mg/centro-oeste/noticia/2022/08/23/covid-19-em-divinopolis-5a-dose-para-imunossuprimidos-e-liberada-veja-quem-pode-receber-o-imunizante.ghtml
09/02/2023 17:43;Coronavoucher;substantivo masculino;cruzamento vocabular;;"Segundo ele, o coronavoucher – como o auxílio é chamado pelo governo–, deve ter uma nova rodada de 4 parcelas de R$ 250...."" - Poder 360 =";https://www.poder360.com.br/governo/o-nome-e-auxilio-nao-e-aposentadoria-diz-bolsonaro-sobre-coronavoucher/;"O valor é o mesmo do ""coronavoucher"", como ficou conhecido o auxílio emergencial pago pelo governo federal de 2020 a 2021."" Revista Exame";https://exame.com/invest/mercados/promessa-de-lula-e-bolsonaro-como-a-permanencia-do-auxilio-brasil-a-r-600-impacta-o-consumo/;"Devem baixar o app Coronavoucher todos aqueles que se enquadram nos critérios de recebimento do benefício."" Fonte FDR";https://fdr.com.br/2020/04/09/app-coronavoucher-saiba-como-preencher-ficha-e-receba-r600/
12/02/2023 13:53;infoentretenimento;substantivo masculino;cruzamento vocabular;;"The Morning Show"" (2019- ), que conta os bastidores de um programa matinal de ""infoentretenimento"" da TV americana - algo bem comum por lá (...) - UOL";https://www.uol.com.br/splash/noticias/2023/02/09/reese-whiterspoon-e-quem-agora-distribui-as-armas-na-guerra-do-streaming.htm?cmpid=copiaecola;Ambas as telas são sensíveis ao toque, com recursos de infoentretenimento e conectividade via Bluetooth. Garagem 360;https://garagem360.com.br/lexus-nx-350h-com-novos-itens-tecnologia-precos/;Esse uso, contudo, ainda está restrito a um campo que está sendo chamado de infoentretenimento, uma junção entre informação e entretenimento que reúne tudo entre mapas de navegação e informações sobre o trânsito até streaming de música, filmes e séries. INFOMONEY - Fonte;https://www.infomoney.com.br/negocios/carros-o-proximo-campo-de-batalha-entre-apple-e-google/
12/02/2023 14:01;hipercarro;substantivo masculino;derivação prefixal;;Os hipercarros equipados com tecnologias inovadoras, designs futuristas, sistemas e componentes avançados e exclusivos, parecem ter vindo diretamente de um set de filmagens de ficção científica. Web Luxury;https://www.webluxury.com.br/artigo/mclaren-koenigsegg-e-rimac-conheca-os-novos-hipercarros-multimilionarios;A Mercedes iniciou neste mês de agosto a produção do AMG One, o hipercarro da marca que chega recheado de tecnologias. Web Motors;https://www.webmotors.com.br/wm1/noticias/veja-o-processo-de-fabricacao-do-mercedes-amg-one;O hipercarro vai de 0 a 100 km/h em menos de 2 segundos, com velocidade máxima limitada a 250 km/h. Olhar Digital;https://olhardigital.com.br/2022/09/02/carros-e-tecnologia/hipercarro-com-propulsao-a-jato-e-quatro-motores-eletricos-e-apresentado-pela-ariel-motor/
12/02/2023 14:14;earbuds;substantivo masculino;empréstimo;;Earbuds, alternativas para quem não se adaptou aos in-ears (intra-auriculares). Oficina da Net;https://www.oficinadanet.com.br/headphones/29753-earbuds-alternativas-para-quem-nao-se-adaptou-aos-in-ears-intra-auriculares;Um fone do tipo earbud é aquele que ao invés de ser inserido no canal auditivo, como os fones in-ear, (...) fica somente na superfície da orelha, proporcionando um conforto por vezes maior que a maioria dos fones intra-auriculares. Earbuds são portáteis e indicados para quem se incomoda com fones in-ear, que ficam presos no canal auditivo em razão da ponteira de silicone. Tech Tudo;https://www.techtudo.com.br/noticias/2022/09/fone-bluetooth-qual-o-modelo-ideal-para-voce.ghtml;AirPods 3 são fones earbuds da Apple que foram lançados em 2021. Tech tudo;https://www.techtudo.com.br/noticias/2022/10/airpods-3-vale-a-pena-veja-preco-e-analise-do-fone-da-apple.ghtml
1;megafoguete;substantivo masculino;derivação prefixal;;Nasa tentará lançar megafoguete à Lua em 14 de novembro;https://g1.globo.com/inovacao/noticia/2022/10/12/nasa-tentara-lancar-megafoguete-a-lua-em-14-de-novembro.ghtml;Nasa move megafoguete do programa lunar Artemis para a plataforma de lançamento;https://www.cnnbrasil.com.br/tecnologia/nasa-move-megafoguete-do-programa-lunar-artemis-para-a-plataforma-de-lancamento/;Artemis I: Veja comparação entre megafoguete que vai levar homem de volta à Lua e naves antigas;https://www.estadao.com.br/ciencia/artemis-i-veja-comparacao-entre-megafoguete-que-vai-levar-homem-de-volta-a-lua-e-naves-antigas/
25/04/2023 11:09;cão-robô;substantivo masculino;composição;Fernanda;Muito Black Mirror: cão-robô pode ser pet, mas deve substituir humanos - UOL;https://www.uol.com.br/tilt/noticias/redacao/2023/03/08/voce-ja-pode-ter-um-cachorro-robo.htm?cmpid=copiaecola;Munido de dispositivos tecnológicos, o cão-robô utilizará tecnologia 5G para coletar dados do ambiente - SegurPro;https://www.segurpro.com.br/media/articulo/seguranca/rock-in-rio-brasil-2022-tera-cao-robo-e-cerca-de-dois-mil-vigilantes-especializados-entenda-como-a-cidade-do-rock-sera-o-local-mais-seguro-do-brasil;Pets modernos: passear com cães-robô se tornou uma estranha tendência em cidades chinesas. - R7;https://noticias.r7.com/hora-7/pets-modernos-passear-com-caes-robo-se-tornou-uma-estranha-tendencia-em-cidades-chinesas-14102022
01/05/2023 21:38;e-banking/internet banking;substantivo masculino;formação com splinter;Matheus Lima;"O que é Internet Banking: como acessar e para que serve""";https://exame.com/invest/guia/o-que-e-internet-banking-como-acessar-e-para-que-serve/;"Clientes do Bradesco reclamam de instabilidades no aplicativo e internet banking""";https://extra.globo.com/economia-e-financas/clientes-do-bradesco-reclamam-de-instabilidades-no-aplicativo-internet-banking-25665086.html;"7 em cada 10 transações bancárias no país são feitas por canais digitais, mostra Febraban. Operações por mobile e internet banking alcançaram 70% das 119,5 bilhões de transações em 2021""";https://www.cnnbrasil.com.br/economia/sete-em-cada-dez-transacoes-bancarias-no-pais-sao-feitas-por-canais-digitais-mostra-pesquisa/
03/05/2023 21:37;e-banking;substantivo masculino;"empréstimo; formação com splinter";Matheus Lima;Se você deseja desfrutar da conveniência de um e-banking móvel, certifique-se de instalar o aplicativo do site oficial do banco ou da Google Play Store.;https://olhardigital.com.br/2021/12/26/seguranca/trojan-bancario-finge-ser-aplicativo-android-do-banco-itau/;Metade dos internautas visitou “e-bankings” em setembro;https://www.infomoney.com.br/minhas-financas/sites-de-bancos-atraem-um-numero-cada-vez-maior-de-internautas-brasileiros/;Em dezembro de 2021, um relatório da empresa de segurança Cleafy destacou o surgimento do malware na Europa, onde foi visto visando usuários de e-banking e roubando credenciais das vítimas com o envolvimento de fraudadores se passando por agentes de suporte ao cliente.;https://olhardigital.com.br/2022/01/26/seguranca/malware-brasileiro-brata-agora-pode-limpar-seu-smartphone-android-depois-de-roubar-seus-dados/
10/06/2023 14:51;lockdown;substantivo masculino;empréstimo;Julia;Cidade chinesa propõe lockdown por gripe e gera revolta;https://veja.abril.com.br/mundo/cidade-chinesa-propoe-lockdown-por-gripe-e-gera-revolta;Coreia do Norte põe capital em lockdown após surto de 'doença respiratória';https://www1.folha.uol.com.br/mundo/2023/01/coreia-do-norte-poe-capital-em-lockdown-apos-surto-de-doenca-respiratoria.shtml;Manifestantes na China protestam contra lockdown e política de 'Covid zero';https://g1.globo.com/mundo/noticia/2022/11/27/manifestantes-na-china-protestam-contra-lockdown-e-politica-de-covid-zero.ghtml
14/06/2023 09:38;saque-aniversário;substantivo masculino;composição;Matheus Lima;Com a modalidade saque-aniversário, trabalhadores com carteira registrada não precisam mais esperar a aposentadoria ou uma eventual demissão para poder resgatar dinheiro do FGTS (Fundo de Garantia do Tempo de Serviço).;https://www.cnnbrasil.com.br/economia/saque-aniversario-do-fgts-o-que-e-quem-tem-direito-como-funciona-saiba-mais/;O ministro do Trabalho e Emprego, Luiz Marinho (PT), voltou a defender o fim do saque-aniversário, em entrevista ao Canal Livre deste domingo (14).;https://www.band.uol.com.br/videos/ministro-do-trabalho-volta-a-defender-o-fim-do-saque-aniversario-17163115;No começo deste mês, a Caixa inicia o pagamento do saque-aniversário para os trabalhadores nascidos em junho que optaram por essa modalidade do Fundo de Garantia do Tempo de Serviço (FGTS).();https://exame.com/invest/minhas-financas/caixa-libera-saque-aniversario-do-fgts-para-novo-grupo-veja-quem-recebe/
14/06/2023 22:56;pós-covid;substantivo masculino e adjetivo;derivação prefixal;Fernanda;Uma doença chamada pós-Covid. A maioria dos infectados pelo coronavírus, incluindo quem teve quadros leves, apresenta sintomas estranhos e limitações meses depois da recuperação Veja Saúde;https://saude.abril.com.br/medicina/uma-doenca-chamada-pos-covid;O grupo começou a observar, então, que podia haver uma correlação entre o pós-covid e quadros de perda de memória, depressão e ansiedade, por exemplo. Terra;https://www.terra.com.br/noticias/coronavirus/covid-longa-estudo-descobre-o-que-pode-estar-por-tras-de-depressao-e-ansiedade-apos-a-doenca,40ce52587775636f8dc7866bdcf2b9abgewzwozd.html;Quem fica internado pode, sim, ter mais sequelas após deixar a UTI, mas não são só essas pessoas que apresentam complicações pós-covid. UOL;https://www.uol.com.br/vivabem/noticias/redacao/2021/07/26/sequela-pos-covid-saiba-onde-encontrar-servicos-de-reabilitacao-gratuitos.htm
14/06/2023 23:04;token não fungível;substantivo masculino;composição sintagmática;Fernanda;"O NFT, ou ""token não-fungível"", é um ativo criado a partir da tecnologia blockchain que serve como um ""certificado de autenticidade"" de um item, que é único. Terra";https://www.terra.com.br/economia/dinheiro-em-dia/meu-negocio/nft-entenda-o-que-e-e-como-funciona-essa-nova-tecnologia-token,2235252fa08c845d4a5db4e919bed1f668rw48y3.html;Os tokens não-fungíveis abrem as portas para um mundo totalmente novo em que a negociação de ativos digitais exclusivos pode ser extremamente rentável. Exame;https://exame.com/future-of-money/o-que-sao-nfts-entenda-como-criar-comprar-e-vender-tokens-nao-fungiveis/;Tokens não fungíveis são bastante conhecidos para quem explora o mundo das criptomoedas e blockchains e servem como selos de autenticidade para obras raras. Olhar Digital;https://olhardigital.com.br/2021/03/19/pro/nft-entenda-o-que-e-essa-avalanche-milionaria-e-para-que-serve/
14/06/2023 23:12;eFootball;substantivo masculino;"empréstimo; formação com splinter";Fernanda;Brasil vence Copa do Mundo de eFootball 2022 neste sábado;https://www.uol.com.br/esporte/ultimas-noticias/enm/2022/12/17/brasil-vence-copa-do-mundo-de-efootball-2022-neste-sabado-competicao-foi-disputada-online-com-formato-de-duplas.htm?cmpid=copiaecola;Pela primeira vez na história, eFootball conta com conteúdo personalizado para o público brasileiro dentro do jogo;https://ge.globo.com/esports/pes/noticia/2022/11/23/efootball-saiba-tudo-sobre-o-geglobo-desafio-das-nacoes.ghtml;Mesmo problemático, eFootball da Konami bate 600 milhões de downloads;https://gizmodo.uol.com.br/mesmo-problematico-efootball-da-konami-bate-600-milhoes-de-downloads/
26/06/2023 17:47;cybertruck;substantivo masculino;empréstimo;João Pedro;CEO da Ford afirma que Cybertruck da Tesla não é veículo para quem trabalha com uma Picape Disponível em: <>. Acessado em: 26.06.2023;https://mundoconectado.com.br/noticias/v/35423/ceo-da-ford-afirma-que-cybertruck-da-tesla-nao-e-veiculo-para-quem-trabalha-com-uma-picape;Cybertruck da Tesla é só para “gente de Silicon Valley” Disponível em: <>;https://www.techenet.com/2023/06/cybertruck-da-tesla-e-so-para-gente-de-silicon-valley/;Acessado em: 26.06.2023. Cybertruck: relatório diz que atraso foi gerado por problemas básicos em protótipo Disponível em: <>. Acessado em: 26.06.2023;https://mundoconectado.com.br/noticias/v/35113/cybertruck-relatorio-diz-que-atraso-foi-gerado-por-problemas-basicos-em-prototipo
26/06/2023 17:51;pacote anticrime;substantivo masculino;composição;João Pedro;Lira cita pacote anticrime e tenta derrubar processo por corrupção no STF. Disponível em: <>;https://veja.abril.com.br/coluna/maquiavel/lira-cita-pacote-anticrime-e-tenta-derrubar-processo-por-corrupcao-no-stf;Corte vai analisar se a atuação da figura, incluída por parlamentares no pacote anticrime, está de acordo com a Constituição. Segundo lei, juiz de garantias atuaria na fase de investigação de crimes;https://g1.globo.com/politica/noticia/2023/05/30/stf-marca-para-14-de-junho-julgamento-da-validade-do-juiz-de-garantias.ghtml;PGR usou pacote anticrime de Moro ao pedir prisão do ex-ministro. Disponível em: <>;https://www.metropoles.com/colunas/guilherme-amado/pgr-usou-pacote-anticrime-de-moro-ao-pedir-prisao-do-ex-ministro
